,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
128,CHEMBL392060,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CC4CCC(C3)N4CCO)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,intermediate,526.0990000000003,3.4719000000000024,1.0,6.0,8.113509274827518
129,CHEMBL236184,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(C(C)(C)CO)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,active,528.1150000000004,3.7195000000000027,1.0,6.0,8.080921907623926
130,CHEMBL236183,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(CCCO)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,active,514.0880000000002,3.331000000000002,1.0,6.0,7.823908740944319
131,CHEMBL392059,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(CCO)C[C@@H]3C)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,active,514.0880000000002,3.3294000000000024,1.0,6.0,7.853871964321762
132,CHEMBL236182,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(CCO)[C@@H](C)C3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,active,514.0880000000002,3.3294000000000024,1.0,6.0,8.0
133,CHEMBL394132,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCC(CCO)(OC)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,active,529.0990000000003,4.1944000000000035,1.0,6.0,7.698970004336019
134,CHEMBL238271,CCCC1(O)CCN(C(=O)OC2([C@H]3CCC[C@@H](CC)N3S(=O)(=O)c3ccc(Cl)cc3)CC2)C1,intermediate,499.0730000000002,4.567900000000004,1.0,5.0,6.721246399047171
135,CHEMBL392878,COc1ccc(/C=C/c2cccc(/C=C/c3ccc(OC)c(N)c3)n2)cc1N,active,373.45600000000013,4.604000000000003,2.0,5.0,6.221848749616356
136,CHEMBL418455,O=C(O)c1cc(/C=C/c2ccc(/C=C/c3ccc(O)c(C(=O)O)c3)c(I)c2)ccc1O,active,528.2980000000001,5.439600000000005,4.0,4.0,5.096910013008056
137,CHEMBL81880,CN(C)c1ccc2cc3ccc(N(C)C)cc3nc2c1,intermediate,265.35999999999996,3.5200000000000022,0.0,3.0,6.221848749616356
138,CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,intermediate,368.3850000000001,3.3699000000000026,2.0,6.0,6.096910013008056
139,CHEMBL245688,COc1cc(/C=C/c2cc(Br)cc(/C=C/c3ccc(O)c(OC)c3)c2)ccc1O,intermediate,453.33200000000016,6.218300000000006,2.0,4.0,7.0
140,CHEMBL245479,CN(C)c1ccc(/C=C/c2cc(I)cc(/C=C/c3ccc(N(C)C)cc3)c2)cc1,active,494.42000000000013,6.7640000000000065,0.0,2.0,4.698970004336019
141,CHEMBL245478,CN(C)c1ccc(/C=C/c2cc(Br)cc(/C=C/c3ccc(N(C)C)cc3)c2)cc1,active,447.42000000000013,6.921900000000007,0.0,2.0,4.698970004336019
142,CHEMBL245477,CN(C)c1ccc(/C=C/c2cccc(/C=C/c3ccc(N(C)C)cc3)c2)cc1,active,368.52400000000006,6.159400000000007,0.0,2.0,4.698970004336019
143,CHEMBL245476,COc1ccc(/C=C/c2cc(Br)cc(/C=C/c3ccc(OC)c(OC)c3)c2)cc1OC,intermediate,481.38600000000025,6.824300000000007,0.0,4.0,4.698970004336019
144,CHEMBL396917,COc1cc(/C=C/c2cc(Br)cc(/C=C/c3ccc(N)c(OC)c3)c2)ccc1N,active,451.3640000000002,5.971500000000005,2.0,4.0,5.7447274948966935
145,CHEMBL248339,COc1cc(/C=C/c2cccc(/C=C/c3ccc(N4CCCC4)c(OC)c3)c2)ccc1N1CCCC1,active,480.65200000000044,7.245000000000008,0.0,4.0,4.698970004336019
146,CHEMBL248338,CN(C)c1cc(/C=C/c2cccc(/C=C/c3ccc(O)c(N(C)C)c3)c2)ccc1O,active,400.5220000000001,5.570600000000007,2.0,4.0,5.568636235841013
147,CHEMBL248337,COc1ccc(/C=C/c2cccc(/C=C/c3ccc(OC)c(N(C)C)c3)c2)cc1N(C)C,active,428.5760000000002,6.176600000000007,0.0,4.0,5.958607314841775
148,CHEMBL248133,CNc1cc(/C=C/c2cccc(/C=C/c3ccc(OC)c(NC)c3)c2)ccc1OC,intermediate,400.52200000000016,6.128000000000005,2.0,4.0,5.886056647693163
149,CHEMBL248132,COc1ccc(/C=C/c2cccc(/C=C/c3ccc(OC)c(N)c3)c2)cc1N,intermediate,372.46800000000013,5.209000000000004,2.0,4.0,6.522878745280337
150,CHEMBL248131,CN(C)c1ccc(/C=C/c2cccc(/C=C/c3ccc(N(C)C)c(O)c3)c2)cc1O,intermediate,400.5220000000001,5.570600000000007,2.0,4.0,6.154901959985743
151,CHEMBL247932,COc1cc(/C=C/c2cccc(/C=C/c3ccc(N(C)C)c(OC)c3)c2)ccc1N(C)C,intermediate,428.5760000000002,6.176600000000008,0.0,4.0,6.0
152,CHEMBL247931,CNc1ccc(/C=C/c2cccc(/C=C/c3ccc(NC)c(OC)c3)c2)cc1OC,intermediate,400.52200000000016,6.128000000000006,2.0,4.0,6.221848749616356
153,CHEMBL247930,COc1cc(/C=C/c2cccc(/C=C/c3ccc(N)c(OC)c3)c2)ccc1N,intermediate,372.46800000000013,5.209000000000004,2.0,4.0,6.221848749616356
154,CHEMBL247728,COc1cc(/C=C/c2cc(N(C)C)cc(/C=C/c3ccc(O)c(OC)c3)n2)ccc1O,active,418.4930000000001,4.916800000000006,2.0,6.0,5.721246399047171
155,CHEMBL247727,COc1cc(/C=C/c2cc(C)cc(/C=C/c3ccc(O)c(OC)c3)n2)ccc1O,active,389.4510000000001,5.159220000000005,2.0,5.0,5.853871964321762
156,CHEMBL247726,COc1cc(/C=C/c2ccc(O)c(OC)c2)nc(/C=C/c2ccc(O)c(OC)c2)c1,intermediate,405.4500000000001,4.859400000000004,2.0,6.0,5.769551078621726
157,CHEMBL247530,COc1cc(/C=C/c2cc(Cl)cc(/C=C/c3ccc(O)c(OC)c3)n2)ccc1O,intermediate,409.86900000000014,5.504200000000005,2.0,5.0,5.958607314841775
158,CHEMBL427878,COc1cc(/C=C/c2cc(Br)cc(/C=C/c3ccc(O)c(OC)c3)n2)ccc1O,intermediate,454.32000000000016,5.613300000000006,2.0,5.0,5.958607314841775
159,CHEMBL247328,COc1cc(/C=C/c2cccc(/C=C/c3ccc(O)c(OC)c3)n2)ccc1O,active,375.4240000000001,4.850800000000005,2.0,5.0,6.096910013008056
160,CHEMBL247929,COc1cc(/C=C/c2cc(Br)cc(/C=C/c3ccc(N)c(OC)c3)n2)ccc1N,active,452.3520000000002,5.366500000000005,2.0,5.0,5.958607314841775
161,CHEMBL247927,CN(C)c1ccc(/C=C/c2cccc(/C=C/c3ccc(N(C)C)c(O)c3)n2)cc1O,active,401.5100000000001,4.9656000000000065,2.0,5.0,6.045757490560675
162,CHEMBL391205,COc1cc(/C=C/c2cccc(/C=C/c3ccc(N(C)C)c(OC)c3)n2)ccc1N(C)C,active,429.5640000000002,5.571600000000006,0.0,5.0,6.096910013008056
163,CHEMBL247725,CNc1ccc(/C=C/c2cccc(/C=C/c3ccc(NC)c(O)c3)n2)cc1O,intermediate,373.4560000000001,4.917000000000005,4.0,5.0,6.045757490560675
164,CHEMBL247674,CNc1ccc(/C=C/c2cccc(/C=C/c3ccc(NC)c(OC)c3)n2)cc1OC,inactive,401.51000000000016,5.523000000000006,2.0,5.0,6.301029995663981
165,CHEMBL247524,COc1cc(/C=C/c2cccc(/C=C/c3ccc(N)c(OC)c3)n2)ccc1N,active,373.45600000000013,4.604000000000003,2.0,5.0,6.154901959985743
166,CHEMBL427877,CN(C)c1cc(/C=C/c2cccc(/C=C/c3ccc(O)c(N(C)C)c3)n2)ccc1O,active,401.5100000000001,4.9656000000000065,2.0,5.0,5.638272163982407
167,CHEMBL394713,COc1ccc(/C=C/c2cccc(/C=C/c3ccc(OC)c(N(C)C)c3)n2)cc1N(C)C,active,429.5640000000002,5.571600000000005,0.0,5.0,6.045757490560675
168,CHEMBL248327,CNc1cc(/C=C/c2cccc(/C=C/c3ccc(O)c(NC)c3)n2)ccc1O,active,373.4560000000001,4.917000000000005,4.0,5.0,6.301029995663981
169,CHEMBL248122,CNc1cc(/C=C/c2cccc(/C=C/c3ccc(OC)c(NC)c3)n2)ccc1OC,active,401.51000000000016,5.523000000000005,2.0,5.0,5.958607314841775
170,CHEMBL450553,CCN(CCCCCCN1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(CCCCCCN(CC)Cc1ccccc1OC)C3=O)Cc1ccccc1OC,active,760.9760000000003,8.21400000000001,0.0,8.0,5.013676222949234
171,CHEMBL492216,CN(C)c1ccc(/C=C/c2cc3ccccc3o2)cc1,active,263.34,4.669200000000004,0.0,2.0,5.638272163982407
172,CHEMBL492217,COc1ccc2oc(/C=C/c3ccc(N(C)C)cc3)cc2c1,active,293.36600000000004,4.677800000000004,0.0,3.0,6.0915149811213505
173,CHEMBL491203,CN(C)c1ccc(/C=C/c2cc3cc(O)ccc3o2)cc1,active,279.33899999999994,4.374800000000003,1.0,3.0,6.795880017344075
174,CHEMBL509088,Cc1ccc2oc(/C=C/c3ccc(N(C)C)cc3)cc2c1,active,277.367,4.977620000000004,0.0,2.0,6.886056647693163
175,CHEMBL489978,CN(C)c1ccc(/C=C/c2cc3cc(F)ccc3o2)cc1,active,281.3299999999999,4.808300000000004,0.0,2.0,5.703334809738469
176,CHEMBL446870,CN(C)c1ccc(/C=C/c2cc3cc(Cl)ccc3o2)cc1,active,297.78499999999997,5.322600000000004,0.0,2.0,6.698970004336019
177,CHEMBL489979,CN(C)c1ccc(/C=C/c2cc3cc(Br)ccc3o2)cc1,active,342.23600000000005,5.431700000000004,0.0,2.0,6.327902142064283
178,CHEMBL524114,CN(C)c1ccc(/C=C/c2cc3cc(I)ccc3o2)cc1,active,389.23600000000005,5.273800000000004,0.0,2.0,6.769551078621726
179,CHEMBL524141,COc1ccc2cc(/C=C/c3ccc(N(C)C)cc3)oc2c1,active,293.36600000000004,4.677800000000004,0.0,3.0,7.154901959985743
180,CHEMBL443097,CN(C)c1ccc(/C=C/c2cc3ccc(O)cc3o2)cc1,active,279.33899999999994,4.374800000000004,1.0,3.0,5.441291429466834
181,CHEMBL491406,Cc1ccc2cc(/C=C/c3ccc(N(C)C)cc3)oc2c1,active,277.367,4.9776200000000035,0.0,2.0,5.46344155742847
182,CHEMBL491407,CN(C)c1ccc(/C=C/c2cc3ccc(F)cc3o2)cc1,active,281.3299999999999,4.808300000000004,0.0,2.0,5.6595558851598815
183,CHEMBL490798,CN(C)c1ccc(/C=C/c2cc3ccc(Cl)cc3o2)cc1,active,297.78499999999997,5.322600000000004,0.0,2.0,5.493494967595128
184,CHEMBL490799,CN(C)c1ccc(/C=C/c2cc3ccc(Br)cc3o2)cc1,active,342.23600000000005,5.431700000000004,0.0,2.0,5.872895201635193
185,CHEMBL492023,CN(C)c1ccc(/C=C/c2cc3ccc(I)cc3o2)cc1,active,389.23600000000005,5.273800000000004,0.0,2.0,5.552841968657781
186,CHEMBL492024,COc1ccc2oc(/C=C/c3ccc(N)cc3)cc2c1,active,265.312,4.194000000000003,1.0,3.0,6.086186147616283
187,CHEMBL523824,CNc1ccc(/C=C/c2cc3cc(OC)ccc3o2)cc1,active,279.339,4.653500000000004,1.0,3.0,7.096910013008056
188,CHEMBL444393,Cl.Nc1ccc(/C=C/c2cc3cc(O)ccc3o2)cc1,active,287.746,4.312800000000002,2.0,3.0,5.530177984021837
189,CHEMBL490808,CNc1ccc(/C=C/c2cc3cc(O)ccc3o2)cc1.Cl,active,301.77299999999997,4.772300000000004,2.0,3.0,5.665546248849069
190,CHEMBL490806,COc1ccc2cc(/C=C/c3ccc(N)cc3)oc2c1,active,265.31199999999995,4.194000000000003,1.0,3.0,5.26440110030182
191,CHEMBL489994,CNc1ccc(/C=C/c2cc3ccc(OC)cc3o2)cc1,active,279.339,4.653500000000004,1.0,3.0,6.096910013008056
192,CHEMBL489792,COc1ccc2oc(/C=C/c3ccc(N(C)C)c(OC)c3)cc2c1,active,323.39200000000005,4.686400000000004,0.0,4.0,6.795880017344075
193,CHEMBL521929,COc1ccc2cc(/C=C/c3ccc(N(C)C)c(OC)c3)oc2c1,active,323.39200000000005,4.686400000000004,0.0,4.0,6.275724130399211
194,CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,active,368.3850000000001,3.3699000000000026,2.0,6.0,6.096910013008056
195,CHEMBL418455,O=C(O)c1cc(/C=C/c2ccc(/C=C/c3ccc(O)c(C(=O)O)c3)c(I)c2)ccc1O,active,528.2980000000001,5.439600000000005,4.0,4.0,5.096910013008056
196,CHEMBL515387,O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CCC(F)(F)C1,active,366.4160000000001,0.19670000000000054,1.0,6.0,4.522878745280337
197,CHEMBL1788111,[3H]N(c1ccc(-c2nc3ccc(O)cc3s2)cc1)C([3H])([3H])[3H],active,264.3621971120001,3.7106000000000012,2.0,4.0,7.568636235841013
198,CHEMBL1788121,[3H]N(c1ccc(-c2nc3ccc(O)cc3s2)cn1)C([3H])([3H])[3H],active,265.3501971120001,3.105600000000001,2.0,5.0,7.236572006437063
199,CHEMBL1744459,[3H]N(c1ccc(-c2nc3ccc(OC)cc3s2)cn1)C([3H])([3H])[3H],active,279.3771971120001,3.4086000000000016,1.0,5.0,7.236572006437063
200,CHEMBL1744460,[3H]C([3H])([3H])N(c1ccc(-c2nc3ccc(O)cc3s2)cn1)C([3H])([3H])[3H],active,283.3932956680001,3.129900000000001,1.0,5.0,7.721246399047171
201,CHEMBL1082545,COc1ccc2nc(-c3ccc(N(C)C)nc3)sc2c1,active,285.372,3.432900000000002,0.0,5.0,7.0915149811213505
202,CHEMBL1082546,CNc1ccc(-c2nc3cc(O)ccc3s2)cn1,active,257.31800000000004,3.105600000000001,2.0,5.0,7.130768280269024
203,CHEMBL1088617,CN(C)c1ncc(-c2nc3ccc(O)cc3s2)cn1,active,272.333,2.5249000000000006,1.0,6.0,7.3872161432802645
204,CHEMBL1077196,CNc1ncc(-c2nc3ccc(O)cc3s2)cn1,intermediate,258.306,2.5006000000000004,2.0,6.0,6.573488738635425
205,CHEMBL1087548,CNc1ccc(-c2nc3ccc(C(N)=O)cc3s2)cn1,intermediate,284.344,2.4989,2.0,5.0,7.070581074285707
206,CHEMBL1077208,CNc1ccc2nc(-c3ccc(C(N)=O)nc3)sc2c1,intermediate,284.34400000000005,2.4989,2.0,5.0,7.455931955649724
207,CHEMBL1744461,[3H]N(c1ccc(-c2nc3ccc(O)cc3o2)cn1)C([3H])([3H])[3H],intermediate,249.282197112,2.6371,2.0,5.0,6.739928612014925
208,CHEMBL1744462,[3H]C([3H])([3H])N(c1ccc(-c2nc3ccc(OC)cc3o2)cn1)C([3H])([3H])[3H],active,281.35229566800007,2.9644000000000013,0.0,5.0,6.690369832574102
209,CHEMBL1082889,CNc1ccc(-c2nc3ccc(OC)cc3o2)cn1,intermediate,255.27700000000002,2.940100000000001,1.0,5.0,6.732828271596986
210,CHEMBL1744463,[3H]C([3H])([3H])N(c1ccc(-c2nc3ccc(O)cc3o2)cn1)C([3H])([3H])[3H],intermediate,267.3252956680001,2.6614000000000004,1.0,5.0,7.070581074285707
211,CHEMBL1083207,CN(C)c1ccc(-c2nc3cc(O)ccc3o2)cn1,intermediate,255.277,2.6614000000000004,1.0,5.0,6.863279432843593
212,CHEMBL1744464,[3H]C([3H])([3H])N(c1ncc(-c2nc3ccc(O)cc3o2)cn1)C([3H])([3H])[3H],intermediate,268.3132956680001,2.0563999999999996,1.0,6.0,7.1249387366083
213,CHEMBL1084943,CNc1ccc(-c2cc3ccc(O)cc3o2)cn1,inactive,240.262,3.2421000000000015,2.0,4.0,7.346787486224656
214,CHEMBL1084944,CNc1ccc(-c2cc3ccc(OC)cc3o2)cn1,inactive,254.289,3.5451000000000015,1.0,4.0,7.180456064458132
215,CHEMBL1084945,COc1ccc2cc(-c3ccc(C(N)=O)nc3)oc2c1,inactive,268.272,2.6023000000000005,1.0,4.0,7.221848749616356
216,CHEMBL1084946,COc1ccc2cc(-c3ccc(C(N)=O)cn3)oc2c1,inactive,268.272,2.6023000000000005,1.0,4.0,7.481486060122112
217,CHEMBL93124,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1,inactive,256.33000000000004,3.7106000000000012,2.0,4.0,7.721246399047171
218,CHEMBL570378,CNc1ccc(-c2nc3ccc(O)cc3s2)cn1,inactive,257.31800000000004,3.105600000000001,2.0,5.0,7.657577319177793
219,CHEMBL2048299,Oc1ccc2nc(-c3ccc(NCCF)nc3)oc2c1,inactive,273.267,2.976800000000001,2.0,5.0,6.801342913045577
220,CHEMBL2048300,COc1ccc2nc(-c3ccc(NCCF)nc3)oc2c1,inactive,287.29400000000004,3.2798000000000007,1.0,5.0,7.455931955649724
221,CHEMBL2048301,Oc1ccc2nc(-c3ccc(NCCCF)nc3)oc2c1,inactive,287.29400000000004,3.366900000000001,2.0,5.0,6.403402904373539
222,CHEMBL2048302,Oc1ccc2nc(-c3ccc(NCCF)nc3)sc2c1,inactive,289.33500000000004,3.4453000000000014,2.0,5.0,7.481486060122112
223,CHEMBL2048303,Oc1ccc2nc(-c3ccc(NCCCF)nc3)sc2c1,intermediate,303.362,3.8354000000000017,2.0,5.0,7.180456064458132
224,CHEMBL579205,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1F,active,274.32000000000005,3.8497000000000012,2.0,4.0,7.619788758288394
225,CHEMBL2048304,CNc1ccc(-c2nc3ccc(O)cc3s2)nc1F,intermediate,275.30800000000005,3.244700000000001,2.0,5.0,7.356547323513812
226,CHEMBL2048305,CNc1ccc(-c2nc3ccc(OC)cc3s2)c(F)n1,active,289.33500000000004,3.5477000000000016,1.0,5.0,7.853871964321762
227,CHEMBL2048306,CNc1ccc(-c2nc3ccc(O)cc3s2)c(F)n1,intermediate,275.30800000000005,3.244700000000001,2.0,5.0,6.906578314837765
228,CHEMBL2048307,CNc1ncc(-c2nc3ccc(O)cc3s2)cc1F,intermediate,275.308,3.244700000000001,2.0,5.0,7.008773924307505
229,CHEMBL2048308,CNc1ccc(-c2cc3cc(O)ccc3o2)c(F)n1,active,258.25199999999995,3.3812000000000006,2.0,4.0,7.619788758288394
230,CHEMBL2048309,CNc1ccc(-c2cc3cc(C(N)=O)ccc3o2)c(F)n1,active,285.27799999999996,2.7744999999999997,2.0,4.0,7.721246399047171
231,CHEMBL2048310,CNc1ncc(-c2cc3cc(O)ccc3o2)cc1F,intermediate,258.252,3.3812000000000006,2.0,4.0,7.522878745280337
232,CHEMBL2048311,COc1ccc2oc(-c3ccc(C(N)=O)nc3F)cc2c1,active,286.262,2.7414000000000005,1.0,4.0,7.494850021680094
233,CHEMBL2048312,NC(=O)c1ccc(-c2cc3cc(O)ccc3o2)c(F)n1,active,272.23499999999996,2.4384000000000006,2.0,4.0,7.356547323513812
234,CHEMBL2048313,CNc1ccc(-c2cc3cc(O)ccc3o2)nc1F,active,258.252,3.3812000000000006,2.0,4.0,7.455931955649724
235,CHEMBL2048314,CNc1ccc(-c2cc3cc(C(N)=O)ccc3o2)nc1F,active,285.27799999999996,2.7745000000000006,2.0,4.0,7.494850021680094
236,CHEMBL2059203,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)ncn2)ccc1O,active,376.41200000000003,4.245800000000004,2.0,6.0,5.494850021680094
237,CHEMBL2059204,COc1ccc(/C=C/c2cc(/C=C/c3ccc(OC)c(O)c3)ncn2)cc1O,active,376.41200000000003,4.245800000000005,2.0,6.0,5.6777807052660805
238,CHEMBL2059205,CN(C)c1cc(/C=C/c2cc(/C=C/c3ccc(O)c(N(C)C)c3)ncn2)ccc1O,active,402.4980000000001,4.360600000000004,2.0,6.0,5.431798275933005
239,CHEMBL2059206,CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)c(O)c3)ncn2)cc1O,active,402.4980000000001,4.360600000000005,2.0,6.0,5.468521082957745
240,CHEMBL2059212,COc1nc(/C=C/c2ccc(N(C)C)c(O)c2)cc(/C=C/c2ccc(N(C)C)c(O)c2)n1,active,432.52400000000017,4.3692000000000055,2.0,7.0,6.096910013008056
241,CHEMBL2059218,CSc1nc(/C=C/c2ccc(N(C)C)c(O)c2)cc(/C=C/c2ccc(N(C)C)c(O)c2)n1,active,448.59200000000016,5.082500000000006,2.0,7.0,5.958607314841775
242,CHEMBL2059388,Oc1ccc(/C=C/c2cc(O)cc(/C=C/c3ccc(O)cc3)c2)cc1,active,330.38300000000004,5.144200000000004,3.0,3.0,5.795880017344075
243,CHEMBL2059391,COc1ccc(/C=C/c2cc(O)cc(/C=C/c3ccc(OC)c(O)c3)c2)cc1O,active,390.4350000000001,5.161400000000007,3.0,5.0,5.795880017344075
244,CHEMBL2059393,CN(C)c1ccc(/C=C/c2cc(O)cc(/C=C/c3ccc(N(C)C)c(O)c3)c2)cc1O,active,416.52100000000013,5.276200000000007,3.0,5.0,5.481486060122113
245,CHEMBL2063873,Cc1ccc(NS(=O)(=O)c2ccc(Cl)cc2)c(/N=C/c2cc(Cl)cc(Cl)c2O)c1,active,469.77700000000016,6.212220000000004,2.0,4.0,4.886056647693163
246,CHEMBL2063873,Cc1ccc(NS(=O)(=O)c2ccc(Cl)cc2)c(/N=C/c2cc(Cl)cc(Cl)c2O)c1,active,469.77700000000016,6.212220000000004,2.0,4.0,4.207608310501746
247,CHEMBL2063874,Cc1ccc(NS(=O)(=O)c2ccc(Cl)cc2)c(N)c1,active,296.77900000000005,3.03142,2.0,3.0,4.522878745280337
248,CHEMBL2063874,Cc1ccc(NS(=O)(=O)c2ccc(Cl)cc2)c(N)c1,active,296.77900000000005,3.03142,2.0,3.0,4.638272163982407
249,CHEMBL465398,O=C(O)[C@]1(O)C[C@@H](O)[C@@H](O)[C@H](O)C1,intermediate,192.167,-2.3214000000000006,5.0,5.0,4.0
250,CHEMBL145,O=C(O)/C=C/c1ccc(O)c(O)c1,intermediate,180.159,1.1956,3.0,3.0,4.484126156288321
251,CHEMBL27246,O=C(O)/C=C/c1ccccc1,intermediate,148.161,1.7844,1.0,1.0,4.0
252,CHEMBL284616,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,intermediate,354.31100000000004,-0.6459000000000001,6.0,8.0,4.031984286006359
253,CHEMBL416955,COC(=O)[C@]1(O)C[C@@H](O)[C@@H](O)[C@H](OC(=O)/C=C/c2ccc(O)c(O)c2)C1,intermediate,368.33800000000014,-0.5575000000000003,5.0,9.0,4.0
254,CHEMBL249447,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H]1O,inactive,516.4550000000003,1.0295999999999996,7.0,11.0,4.785156151952302
255,CHEMBL249448,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1[C@H](O)C[C@@](O)(C(=O)O)C[C@H]1OC(=O)/C=C/c1ccc(O)c(O)c1,inactive,516.4550000000003,1.0295999999999996,7.0,11.0,5.327902142064283
256,CHEMBL177126,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H]1[C@H](O)C[C@](O)(C(=O)O)C[C@H]1OC(=O)/C=C/c1ccc(O)c(O)c1,inactive,516.4550000000003,1.0295999999999996,7.0,11.0,7.0
257,CHEMBL2146607,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H]1[C@H](O)C[C@](OC(=O)/C=C/c2ccc(O)c(O)c2)(C(=O)O)C[C@H]1OC(=O)/C=C/c1ccc(O)c(O)c1,active,678.5990000000003,2.7051000000000007,8.0,14.0,5.657577319177793
258,CHEMBL499997,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H]1OC(=O)/C=C/c1ccc(O)c(O)c1,inactive,678.5990000000003,2.7051000000000016,8.0,14.0,6.522878745280337
259,CHEMBL2146608,COC(=O)[C@]1(O)C[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](OC(=O)/C=C/c2ccc(O)c(O)c2)C1,inactive,692.6260000000002,2.7935000000000034,7.0,15.0,5.522878745280337
260,CHEMBL2179241,Nc1c(S(=O)(=O)c2ccc(Cl)cc2)cnc2cc(-c3ccccc3)nn12,inactive,384.84800000000007,3.4647000000000023,1.0,5.0,5.638272163982407
261,CHEMBL2179242,O=C(Nc1ccccc1)Nc1ccc(Cl)cc1[N+](=O)[O-],active,291.694,3.8922000000000017,2.0,3.0,6.045757490560675
262,CHEMBL2179243,O=S(=O)(Nc1ccc(N2CCCCC2)cc1)c1cc(Cl)sc1Cl,inactive,391.345,4.846000000000004,1.0,4.0,6.154901959985743
263,CHEMBL1458517,Cc1nc2sc3c(c2c(=O)o1)CCCC3,inactive,221.28099999999992,2.43672,0.0,4.0,5.920818753952375
264,CHEMBL2203392,Cn1cnc2cc(-c3nc4ccc(F)nc4o3)ccc21,inactive,268.251,2.9156000000000004,0.0,4.0,6.0
265,CHEMBL2203391,Cn1ccc2cc(-c3nc4ccc(F)nc4o3)ncc21,inactive,268.25100000000003,2.9156000000000013,0.0,4.0,6.0
266,CHEMBL2203390,Cn1ncc2cc(-c3nc4ccc(F)nc4o3)ccc21,inactive,268.25100000000003,2.9156000000000013,0.0,4.0,7.3124710387853655
267,CHEMBL2203389,Fc1ccc2nc(-c3ccc4cc[nH]c4c3)oc2n1,inactive,253.23600000000002,3.510200000000001,1.0,3.0,7.343901797987168
268,CHEMBL2203388,Fc1ccc2nc(-c3ccc4ncsc4c3)oc2n1,inactive,271.276,3.638600000000001,0.0,5.0,7.446116973356125
269,CHEMBL2203387,Cn1ncc2cc(-c3nc4ccc(F)nc4o3)cnc21,inactive,269.23900000000003,2.3106,0.0,5.0,7.519993057042849
270,CHEMBL2203386,CN1CCc2cc(-c3nc4ccc(F)nc4o3)cnc21,inactive,270.267,2.416200000000001,0.0,5.0,7.327902142064283
271,CHEMBL2203385,Cn1ccc2cc(-c3nc4ccc(F)nc4o3)cnc21,inactive,268.25100000000003,2.9156000000000013,0.0,4.0,7.978810700930062
272,CHEMBL2203384,Fc1ccc2nc(-c3cnc4[nH]ccc4c3)oc2n1,inactive,254.22400000000002,2.9052000000000007,1.0,4.0,7.590066876668706
273,CHEMBL2203383,Cn1ccc2cc(-c3nc4ccc(F)nc4o3)ccc21,inactive,267.26300000000003,3.5206000000000017,0.0,3.0,8.096910013008056
274,CHEMBL2203382,Fc1ccc2nc(-c3ccc4[nH]ccc4c3)oc2n1,intermediate,253.23600000000002,3.510200000000001,1.0,3.0,7.860120913598763
275,CHEMBL2203381,CN(C)c1ccc(-c2nc3ccc(F)nc3o2)cn1,inactive,258.256,2.4899000000000004,0.0,5.0,7.3788237182249645
276,CHEMBL2203380,CNc1ccc(-c2nc3ccc(F)nc3o2)cn1,intermediate,244.229,2.4656000000000002,1.0,5.0,6.991399828238082
277,CHEMBL2203379,CN(C)c1ccc(-c2nc3ccc(F)nc3o2)cc1,intermediate,257.268,3.0949000000000018,0.0,4.0,8.397940008672037
278,CHEMBL2203378,CNc1ccc(-c2nc3ccc(F)nc3o2)cc1,intermediate,243.241,3.0706000000000007,1.0,4.0,7.636388020107856
